id,title,keywords,cast,genres,director
125263,Broken Vessels,,Todd Field Jason London Roxana Zal Susan Traylor James Hong,Drama,Scott Ziehl
263503,Water & Power,,Enrique Murciano Nicholas Gonzalez Clancy Brown Yvette Yates Rafael Agustin,Crime Drama,Richard Montoya
324322,They Will Have to Kill Us First,woman director,Aliou Tour\u00e9 Oumar Tour\u00e9 Garba Tour\u00e9 Nathanael Demb\u00e9l\u00e9 Khaira Arby,Music Documentary,Johanna Schwartz
331493,Light from the Darkroom,,,,
375950,The Country Doctor,hospital doctor,Fran\u00e7ois Cluzet Marianne Denicourt Isabelle Sadoyan F\u00e9lix Moati Christophe Odent,Drama Comedy,Thomas Lilti
278348,The Maid's Room,,Paula Garc\u00e9s Annabella Sciorra Bill Camp Philip Ettinger Julio C. Pe\u00f1a,Thriller,Michael Walker
704,A Hard Day's Night,adolescence culture clash press conference behind the scenes police chase,John Lennon Paul McCartney George Harrison Ringo Starr Wilfrid Brambell,Comedy Music,Richard Lester
70875,The Harvest (La Cosecha),migration immigration agriculture food human rights,,Documentary,U. Roberto Romano
75986,Love Letters,obsession radio nudity letter love,Jamie Lee Curtis Bonnie Bartlett Matt Clark James Keach Amy Madigan,Drama Thriller,Amy Holden Jones
385636,Juliet and Alfa Romeo,pornography sex love teenager death,Dario No\u017ei\u0107 Serini Jan Gerl Korenc \u0160pela Colja Katja \u0160kofi\u0107 Ana Dolinar,Comedy Drama,Bla\u017e Zavr\u0161nik
14438,Fireproof,father son relationship fire firemen christian advice,Kirk Cameron Erin Bethea Ken Bevel Stephen Dervan Eric Young,Drama,Alex Kendrick
211086,Faith Connections,himalaya hindu pilgrimage faith hinduism,Bhole Baba Hatha Yogi Baba Pant Shirt Baba Baby Bajrangi Shriman Umeshanad Brahmachari,Documentary Drama,Pan Nalin
23069,Benji,hostage affection rescue dog animal actor,Patsy Garrett Allen Fiuzat Cynthia Smith Peter Breck Frances Bavier,Adventure Family Romance,Joe Camp
83,Open Water,diving cataclysm nightmare panic red sea,Blanchard Ryan Daniel Travis Saul Stein Michael E. Williamson Christina Zenato,Drama Thriller,Chris Kentis
89857,High Road,,Kathryn Burns Lizzy Caplan Michael Coleman Andrew Daly Rich Fulcher,Comedy,Matt Walsh
30315,Kingdom of the Spiders,hotel small town siege independent film corpse,William Shatner Tiffany Bolling Woody Strode Lieux Dressler David McLean,Horror Science Fiction,John 'Bud' Cardos
14358,Mad Hot Ballroom,competition documentary dance contest ballroom dancing kids,,Documentary Family,Marilyn Agrelo
2056,The Station Agent,train station new jersey small person friendship newfoundland,Peter Dinklage Patricia Clarkson Bobby Cannavale Michelle Williams Raven Goodwin,Drama Comedy,Tom McCarthy
41144,To Save A Life,christian independent film,Randy Wayne Deja Kreutzberg Joshua Weigel Steven Crowder Kim Hidalgo,Drama,Brian Baugh
35199,Wordplay,competition documentary contest crossword puzzle,Will Shortz Merl Reagle Tyler Hinman Trip Payne Al Sanders,Documentary,Patrick Creadon
14271,Beyond the Mat,wrestling sport controversial ecw wwe,Mick Foley Terry Funk Vince McMahon Dwayne Johnson Jake Roberts,Documentary,Barry W. Blaustein
16653,The Singles Ward,,Will Swenson Connie Young Daryn Tufts Michael Birkeland Lincoln Hoppe,Comedy Drama Family Romance,Kurt Hale
14757,Osama,independent film,Marina Golbahari Arif Herati Zubaida Sahar Mohammad Nadir Khwaja,Drama,Siddiq Barmak
84401,Sholem Aleichem: Laughing In The Darkness,,Rachel Dratch Hillel Halkin Jason Kravitz Dan Miron Peter Riegert,Documentary,Joseph Dorman
23655,Groove,independent film,Hamish Linklater Denny Kirkwood Mackenzie Firgens Lola Glaudini Steve Van Wormer,Drama Music Romance,Greg Harrison
36825,The R.M.,,Kirby Heyborne,Comedy Crime Family,Kurt Hale
33430,Twin Falls Idaho,independent film,Mark Polish Michael Polish Michele Hicks Jon Gries Patrick Bauchau,Drama Romance,Michael Polish
12281,Mean Creek,suicide alcohol secret birthday lake,Rory Culkin Scott Mechlowicz Trevor Morgan Josh Peck Ryan Kelley,Crime Drama,Jacob Aaron Estes
125052,Hurricane Streets,prison new mexico smuggling gang theft,Brendan Sexton III Antoine McLean Mtume Gant Carlo Alban David Roland Frank,Romance Crime Drama,Morgan J. Freeman
96238,Never Again,romantic comedy,Jeffrey Tambor Jill Clayburgh Caroline Aaron Bill Duke Sandy Duncan,Comedy Romance,Eric Schaeffer
30246,Civil Brand,woman director,LisaRaye McCoy N'Bushe Wright Monica Calhoun Clifton Powell Yasiin Bey,Crime Drama Thriller,Neema Barnette
7301,Lonesome Jim,sexuality parents kids relationship indiana anti hero melancholy,Casey Affleck Kevin Corrigan Liv Tyler Mary Kay Place Seymour Cassel,Comedy Drama Romance,Steve Buscemi
172533,Drinking Buddies,male female relationship co-worker relationship mumblecore,Olivia Wilde Jake Johnson Anna Kendrick Ron Livingston Ti West,Romance Drama,Joe Swanberg
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,magic woman director,Ricky Jay Dick Cavett Winston Simon David Mamet Persi Diaconis,Documentary,Molly Bernstein
346,Seven Samurai,japan samurai peasant looting rice,Toshir\u014d Mifune Takashi Shimura Yoshio Inaba Seiji Miyaguchi Minoru Chiaki,Action Drama,Akira Kurosawa
84318,The Other Dream Team,olympic games sport basketball basketball team,Greg Speirs Jim Lampley Bill Walton Dan Majerle Mickey Hart,Documentary,Marius Markevicius
45145,Johnny Suede,sex nightclub nudity musician song,Brad Pitt Calvin Levels Catherine Keener Nick Cave Alison Moir,Comedy Romance,Tom DiCillo
13983,Finishing The Game,satire independent film spoof,Roger Fan Sung Kang Monique Gabriela Curnen Meredith Scott Lynn Sam Bottoms,Comedy,Justin Lin
45649,Rubber,exploding building duringcreditsstinger,Thomas F. Duffy David Bowe Stephen Spinella Roxane Mesquida Jack Plotnick,Comedy Drama Fantasy Horror Mystery,Quentin Dupieux
19844,Kiss the Bride,gay interest,Tori Spelling Les Williams,Drama Comedy Romance,C. Jay Cox
21801,The Slaughter Rule,,Ryan Gosling David Morse Clea DuVall Amy Adams David Cale,Drama,Alex Smith
43933,Monsters,monster pyramid radio dystopia infection,Whitney Able Scoot McNairy Annalee Jefferies Kevon Kane Fernando Lara,Drama Thriller Science Fiction,Gareth Edwards
73511,The Californians,,Noah Wyle Illeana Douglas Kate Mara Cloris Leachman Joanne Whalley,Drama Comedy,Jonathan Parker
43653,The Living Wake,independent film,Jesse Eisenberg Mike O'Connell Jim Gaffigan Ann Dowd Colombe Jacobsen-Derstine,Comedy,Sol Tryon
139715,Detention of the Dead,high school independent film zombie extreme violence,Jacob Zachar Alexa Nikolas Christa Brittany  Allen Jayson Blair Justin Chon,Comedy Horror,Alex Craig Mann
45380,Crazy Stone,,Guo Tao Liu Hua Liu Gang Xu Zheng Huang Bo,Action Comedy,Ning Hao
30867,Scott Walker: 30 Century Man,music,Scott Walker Damon Albarn David Bowie Jarvis Cocker Marc Almond,Documentary Music,Stephen Kijak
81220,Everything Put Together,independent film,Radha Mitchell Megan Mullally Catherine Lloyd Burns Jacqueline Heinze Alan Ruck,Drama,Marc Forster
253626,Good Kill,pilot suspicion drone u.s. military air force base,Ethan Hawke January Jones Zo\u00eb Kravitz Jake Abel Bruce Greenwood,Action Drama Thriller,Andrew Niccol
294550,The Outrageous Sophie Tucker,,,,William Gazecki
90369,Now Is Good,cancer teenager teen drama bucket list based on young adult novel,Dakota Fanning Jeremy Irvine Kaya Scodelario Olivia Williams Paddy Considine,Drama Romance,Ol Parker
117942,Girls Gone Dead,,Katie Peterson Shea Stewart Brandy Whitford Caley Hayes Ryan Keely,Horror Comedy,Michael Hoffman Jr.
380097,America Is Still the Place,,,,
322194,Subconscious,submarine woman director,Tim Abell Naomi Brockwell Aleisha Force Tom Stedham Cambridge Jones,Action Thriller Mystery,Georgia Hilton
98568,Enter Nowhere,cabin time travel woods cabin in the woods lost,Katherine Waterston Scott Eastwood Sara Paxton Shaun Sipos Christopher Denham,Mystery Science Fiction Thriller,Jack Heller
119657,El Rey de Najayo,,Manny P\u00e9rez Luz Garcia Sergio Carlo Juan Maria Almonte Rafael Estephan,Crime Drama,Fernando Baez Mella
380733,Fight to the Finish,sport fighting,Jennifer Hale Evan Hannemann Tonya Kay Anna Ross Tamara Rey,Romance Action,Warren Sheppard
285743,Alleluia! The Devil's Carnival,carnival musical sequel devil dark carnival,Terrance Zdunich Paul Sorvino Marc Senter Emilie Autumn Nivek Ogre,Music Horror,Darren Lynn Bousman
362765,The Sound and the Shadow,,Joseph E. Murray Alex Anfanger Rhomeyn Johnson Mary Kate Wiles,Thriller Comedy Mystery,Justin Paul Miller
379532,Rodeo Girl,,Kevin Sorbo Sophie Bolen Derek Brandon Carrie Bradstreet Tiffany Burns,Family,Joel Paul Reisig
253261,Born to Fly: Elizabeth Streb vs. Gravity,woman director,Elizabeth Streb Fabio Tavares Sarah Callan Jaclyn Carlson Leonardo Giron,Documentary,Catherine Gund
297100,The Little Ponderosa Zoo,,,,
15239,The Toxic Avenger,corruption mayor anti hero sadism toxic,Mitch Cohen Andree Maranda Jennifer Prichard Cindy Manion Robert Prichard,Science Fiction Action Comedy Horror,Lloyd Kaufman
94072,Straight Out of Brooklyn,,,Drama,Matty Rich
4107,Bloody Sunday,northern ireland independent film civil rights,James Nesbitt Allan Gildea Gerard Crossan Mary Moulds Carmel McCallion,Action Adventure Drama History,Paul Greengrass
325579,Diamond Ruff,,,,
15624,Conversations with Other Women,dialogue talking bridesmaid wedding reception wedding,Helena Bonham Carter Aaron Eckhart Yury Tsykun Brian Geraghty Brianna Brown,Drama Romance,Hans Canosa
17287,Poultrygeist: Night of the Chicken Dead,musical zombie,Jason Yachanin Kate Graham Allyson Sereboff Robin L. Watkins Joshua Olatunde,Horror Comedy,Lloyd Kaufman
198370,Mutual Friends,,Caitlin Fitzgerald Cheyenne Jackson Peter Scanavino Michael Stahl-David Christina Cole,,Matthew Watts
3062,42nd Street,philadelphia musical stage show director broken ankle,Warner Baxter Bebe Daniels George Brent Ruby Keeler Guy Kibbee,Music Comedy Romance,Lloyd Bacon
328307,Rise of the Entrepreneur: The Search for a Better Way,,,,
15389,Metropolitan,upper class new york independent film debutante young adult,Edward Clements Chris Eigeman Taylor Nichols Carolyn Farina Isabel Gillies,Comedy Drama,Whit Stillman
464,As It Is in Heaven,individual underdog mentally disabled loss of mother sweden,Michael Nyqvist Frida Hallgren Helen Sj\u00f6holm Lennart J\u00e4hkel Ingela Olsson,Romance Drama Comedy Music,Kay Pollak
308467,Roadside,,Ace Marrero Katie Stegeman,Horror Drama,Eric England
8193,Napoleon Dynamite,underdog brother brother relationship idaho high school chat,Jon Heder Aaron Ruell Jon Gries Efren Ramirez Shondrella Avery,Comedy,Jared Hess
188166,Blue Ruin,revenge drifter virginia character study neo-noir,Macon Blair Devin Ratray Amy Hargreaves Kevin Kolack Eve Plumb,Crime Thriller,Jeremy Saulnier
23827,Paranormal Activity,haunting psychic entity demonic possession found footage,Katie Featherston Micah Sloat Mark Fredrichs Amber Armstrong Ashley Palmer,Horror Mystery,Oren Peli
1282,Dogtown and Z-Boys,skateboarding independent film,Sean Penn Jay Adams Henry Rollins Steve Caballero Tony Hawk,Documentary,Stacy Peralta
762,Monty Python and the Holy Grail,holy grail monk scotland yard swordplay camelot,Graham Chapman John Cleese Terry Gilliam Eric Idle Terry Jones,Adventure Comedy Fantasy,Terry Gilliam
64499,Quinceañera,,Emily Rios Jesse Garcia Chalo Gonz\u00e1lez David W. Ross Ramiro Iniguez,Drama,Richard Glatzer
281189,Gory Gory Hallelujah,woman director,,,Sue Corcoran
1435,Tarnation,schizophrenia gay usa rape texas,Renee Leblanc Adolph Davis Jonathan Caouette Rosemary Davis David Sanin Paz,Documentary Drama,Jonathan Caouette
47546,I Want Your Money,,,Documentary,
189711,Love in the Time of Monsters,,Kane Hodder Doug Jones Gena Shaw Marissa Skell Michael McShane,Horror Comedy,Matt Jackson
19204,The Beyond,hotel experiment hell gore morgue,Catriona MacColl David Warbeck Cinzia Monreale Antoine Saint-John Veronica Lazar,Horror,Lucio Fulci
9029,What Happens in Vegas,casino hotel roommate fictitious marriage romantic comedy,Ashton Kutcher Cameron Diaz Lake Bell Queen Latifah Treat Williams,Comedy Romance,Tom Vaughan
18045,The Dark Hours,canada winter hostage olympic games cabin,Kate Greenhouse Aidan Devine Gordon Currie Iris Graham Dov Tiefenbach,Horror Science Fiction Thriller,Paul Fox
11240,My Beautiful Laundrette,london england gay immigration society british,Gordon Warnecke Daniel Day-Lewis Roshan Seth Saeed Jaffrey Derrick Branche,Romance Drama Comedy,Stephen Frears
43743,Fabled,independent film,,Drama Mystery Thriller,
157909,Show Me,kidnapping,Michelle Nolden Katharine Isabelle Kett Turton Gabriel Hogan Allegra Fulton,Drama Thriller,Cassandra Nicolaou
10238,Cries and Whispers,sister sister relationship sweden dying and death,Harriet Andersson Ingrid Thulin Kari Sylwan Liv Ullmann Erland Josephson,Drama,Ingmar Bergman
3059,Intolerance,usa naivety intolerance mill marriage,Lillian Gish Mae Marsh Robert Harron F.A. Turner Sam De Grasse,Drama,D.W. Griffith
15800,Trekkies,pop culture fan culture documentary science fiction space opera,Denise Crosby Barbara Adams Majel Barrett James Doohan DeForest Kelley,Documentary,Roger Nygard
65203,The Broadway Melody,musical singer pre-code wisecrack humor early sound film,Charles King Anita Page Bessie Love Nacio Herb Brown Mary Doran,Drama Music Romance,Harry Beaumont
764,The Evil Dead,falsely accused beheading audio tape log cabin chain saw,Bruce Campbell Ellen Sandweiss Richard DeManincor Betsy Baker Theresa Tilly,Horror,Sam Raimi
103620,Maniac,prostitute mannequin remake murder gore,Elijah Wood America Olivo Nora Arnezeder Zoe Aggeliki Jan Broberg,Horror,Franck Khalfoun
319069,Censored Voices,woman director,Amos Oz,History Documentary,Mor Loushy
14278,Murderball,paralympics wheelchair sport rugby,Joe Bishop Keith Cavill Andy Cohn Scott Hogsett Christopher Igoe,Documentary,Henry Alex Rubin
25678,American Ninja 2: The Confrontation,marine corps army ninja,Michael Dudikoff Steve James Larry Poindexter Gary Conway Jeff Celentano,Action Adventure Drama,Sam Firstenberg
79161,51 Birch Street,,Carol Block Doug Block Ellen Block,Documentary,Doug Block
371690,Rotor DR1,,Christian Kapper Natalie Welch Tom E. Nicholson Steve Moses Patrick Casteel,Science Fiction Family,Chad Kapper
389,12 Angry Men,judge jurors sultriness death penalty father murder,Henry Fonda Martin Balsam John Fiedler Lee J. Cobb E.G. Marshall,Drama,Sidney Lumet
52032,My Dog Tulip,human animal relationship dog german shepherd woman director,Christopher Plummer Lynn Redgrave Isabella Rossellini Peter Gerety Brian Murray,Animation Comedy Drama,Paul Fierlinger
3078,It Happened One Night,miami reference to the big bad wolf reporter,Clark Gable Claudette Colbert Walter Connolly Roscoe Karns Jameson Thomas,Comedy Romance,Frank Capra
38810,Dogtooth,male nudity female nudity hostage paranoia dysfunctional family,Hristos Passalis Angeliki Papoulia Mary Tsoni Christos Stergioglou Michele Valley,Drama,Yorgos Lanthimos
21525,Tupac: Resurrection,rap music hip-hop blunt woman director,Tupac Amaru Shakur,Music Documentary,Lauren Lazin
55123,Tumbleweeds,independent film,Janet McTeer Kimberly J. Brown Jennifer Paige,Comedy Drama,Gavin O'Connor
11980,The Prophecy,angel archangel gabriel menschheit,Christopher Walken Elias Koteas Virginia Madsen Eric Stoltz Adam Goldberg,Fantasy Horror Thriller,Gregory Widen
11956,When the Cat's Away,paris cat,Garance Clavel Zinedine Soualem Ren\u00e9e Le Calm Olivier Py Simon Abkarian,Comedy,C\u00e9dric Klapisch
1550,Pieces of April,sex thanksgiving road trip love independent film,Katie Holmes Derek Luke Patricia Clarkson Oliver Platt Alison Pill,Comedy Drama,Peter Hedges
162396,The Big Swap,,Mark Adams Mark Caven Allison Egan Jackie Sawiris Kevin Howarth,,Niall Johnson
26518,Old Joy,woman director,Daniel London Will Oldham Tanya Smith Robin Rosenberg Keri Moran,Drama,Kelly Reichardt
8942,Wendy and Lucy,usa friendship survival scar family,Michelle Williams Will Patton Will Oldham John Robinson,Drama,Kelly Reichardt
68412,3 Backyards,independent film,Edie Falco Embeth Davidtz Elias Koteas Rachel Resheff Kathryn Erbe,Drama,Eric Mendelsohn
2786,Pierrot le Fou,paris painting independent film money bombing,Jean-Paul Belmondo Anna Karina Graziella Galvani Dirk Sanders Jimmy Karoubi,Drama Thriller,Jean-Luc Godard
87943,Sisters in Law,woman director,,Documentary,Kim Longinotto
73981,Ayurveda: Art of Being,philosophy india healing,,Documentary,Pan Nalin
91721,Nothing But a Man,,Ivan Dixon Abbey Lincoln Julius Harris Gloria Foster Martin Priest,Drama,Michael Roemer
118452,"First Love, Last Rites",sex misfit boring,Giovanni Ribisi Natasha Gregson Wagner Donal Logue Robert John Burke Jeannetta Arnette,Drama,Jesse Peretz
47534,Fighting Tommy Riley,boxer massage unrequited love locker room independent film,J.P. Davis Eddie Jones Christina Chambers Diane Tayler,Action Adventure Drama,Eddie O'Flaherty
40914,Royal Kill,bodyguard princess female assassin soldier heir,Pat Morita Eric Roberts Gail Kim Lalaine Alexander Wraith,Action Thriller,Babar Ahmed
365052,The Looking Glass,,Dorothy Tristan Jace Casey Jace Casey Harry Musselwhite Elizabeth Stenholt,,John D. Hancock
13282,Death Race 2000,dystopia street race reality spoof,David Carradine Simone Griffeth Sylvester Stallone Mary Woronov Roberta Collins,Action Comedy Science Fiction,Paul Bartel
